Customer_ID,Account_Age,Service_Usage,Billing_Info,Support_Interactions,Contract_Type,Age,Gender,Location,Income_Bracket,Transaction_Count,Payment_Frequency,Login_Frequency,NPS_Score,Churn_Flag
15452,67,35.55,Manual Monthly,1,Prepaid,26,Female,Hyderabad,High,16,Yearly,4,16,0
15453,87,56.96,Yearly Plan,14,Monthly,63,Female,Hyderabad,Low,15,Yearly,1,66,0
15454,42,8.61,Yearly Plan,8,Prepaid,50,Male,Chennai,Medium,13,Monthly,2,97,0
15455,82,11.52,Manual Monthly,1,Yearly,49,Female,Chennai,High,5,Monthly,16,12,1
15456,26,93.49,Manual Monthly,3,Monthly,49,Female,Delhi,Medium,38,Quarterly,22,42,1
15457,13,70.57,Prepaid,12,Monthly,23,Male,Mumbai,Low,14,Quarterly,24,-86,0
15458,58,28.23,Monthly AutoPay,3,Yearly,66,Female,Bangalore,Medium,49,Monthly,8,-32,0
15459,18,33.41,Manual Monthly,11,Yearly,66,Male,Hyderabad,High,18,Monthly,5,-6,1
15460,67,39.06,Prepaid,10,Yearly,46,Female,Bangalore,Medium,34,Quarterly,21,-30,0
15461,87,8.43,Prepaid,0,Yearly,54,Male,Bangalore,Medium,11,Monthly,7,-46,0
15462,3,74.18,Yearly Plan,12,Prepaid,34,Male,Delhi,Low,34,Yearly,21,-70,0
15463,55,18.51,Prepaid,10,Yearly,67,Female,Chennai,Low,41,Monthly,17,64,0
15464,89,80.71,Monthly AutoPay,6,Monthly,36,Male,Mumbai,Medium,16,Monthly,26,54,0
15465,91,84.74,Yearly Plan,0,Prepaid,48,Female,Bangalore,Medium,40,Quarterly,11,-55,0
15466,58,64.2,Manual Monthly,12,Monthly,36,Male,Hyderabad,High,22,Monthly,24,-57,0
15467,108,77.22,Yearly Plan,7,Yearly,40,Male,Hyderabad,High,35,Monthly,14,53,0
15468,63,18.01,Yearly Plan,2,Yearly,67,Male,Hyderabad,High,24,Quarterly,8,-38,0
15469,91,58.02,Monthly AutoPay,13,Monthly,64,Male,Bangalore,High,18,Quarterly,19,23,0
15470,52,68.0,Monthly AutoPay,7,Monthly,52,Male,Chennai,Medium,47,Quarterly,28,77,0
15471,103,66.49,Yearly Plan,7,Yearly,31,Female,Mumbai,Medium,2,Yearly,13,-65,1
15472,89,12.61,Manual Monthly,9,Prepaid,18,Female,Bangalore,High,17,Yearly,5,0,1
15473,24,35.09,Monthly AutoPay,11,Yearly,66,Female,Chennai,High,34,Monthly,3,-9,0
15474,72,33.18,Yearly Plan,13,Prepaid,50,Male,Mumbai,High,1,Quarterly,9,-66,0
15475,9,57.68,Monthly AutoPay,9,Yearly,66,Male,Mumbai,Low,24,Monthly,8,94,0
15476,110,76.76,Monthly AutoPay,4,Prepaid,53,Female,Mumbai,Low,27,Yearly,16,-18,0
15477,37,57.49,Prepaid,13,Yearly,18,Female,Mumbai,Low,14,Yearly,10,45,0
15478,94,75.73,Manual Monthly,13,Monthly,37,Male,Mumbai,Medium,40,Monthly,14,57,0
15479,117,10.8,Yearly Plan,2,Monthly,39,Male,Chennai,Low,2,Yearly,11,44,1
15480,83,87.94,Yearly Plan,10,Yearly,52,Female,Mumbai,Low,11,Quarterly,4,39,0
15481,53,54.13,Prepaid,10,Yearly,20,Female,Bangalore,High,32,Quarterly,14,-68,0
15482,80,4.71,Yearly Plan,11,Prepaid,29,Female,Chennai,Low,5,Yearly,22,-69,1
15483,24,64.68,Yearly Plan,10,Prepaid,60,Male,Mumbai,Medium,26,Quarterly,26,5,1
15484,108,52.22,Prepaid,8,Yearly,54,Male,Chennai,Low,38,Quarterly,27,-42,0
15485,21,22.82,Prepaid,0,Prepaid,30,Female,Chennai,High,7,Monthly,8,-58,1
15486,100,76.68,Yearly Plan,0,Monthly,29,Male,Hyderabad,Low,35,Yearly,16,-86,0
15487,40,93.42,Prepaid,13,Monthly,19,Female,Chennai,High,28,Quarterly,11,94,0
15488,103,32.95,Monthly AutoPay,1,Yearly,37,Female,Hyderabad,High,12,Monthly,4,14,0
15489,111,49.9,Monthly AutoPay,12,Monthly,18,Female,Delhi,High,25,Monthly,19,77,0
15490,62,13.69,Monthly AutoPay,9,Prepaid,58,Female,Hyderabad,High,35,Quarterly,27,-10,0
15491,70,93.05,Monthly AutoPay,5,Yearly,52,Female,Delhi,Low,31,Yearly,12,85,0
15492,69,32.56,Prepaid,1,Monthly,41,Female,Delhi,Medium,14,Quarterly,4,36,0
15493,14,20.28,Manual Monthly,3,Yearly,69,Female,Delhi,High,42,Quarterly,21,66,0
15494,117,48.36,Manual Monthly,5,Monthly,55,Female,Hyderabad,High,30,Monthly,23,36,0
15495,109,5.28,Yearly Plan,1,Monthly,43,Male,Chennai,Low,39,Monthly,3,25,0
15496,42,26.03,Manual Monthly,3,Monthly,28,Female,Mumbai,Low,22,Monthly,29,98,0
15497,50,7.7,Monthly AutoPay,6,Monthly,69,Male,Delhi,Medium,33,Monthly,12,27,1
15498,61,13.61,Prepaid,0,Yearly,69,Male,Mumbai,High,30,Quarterly,11,85,0
15499,4,12.1,Monthly AutoPay,8,Monthly,60,Male,Chennai,Medium,44,Yearly,19,19,0
15500,72,87.37,Monthly AutoPay,9,Monthly,32,Female,Delhi,Medium,24,Quarterly,18,-64,0
15501,88,93.11,Prepaid,9,Monthly,23,Female,Delhi,Low,23,Monthly,17,33,0
15502,75,47.98,Monthly AutoPay,6,Yearly,57,Female,Delhi,Low,8,Yearly,14,30,0
15503,17,63.41,Monthly AutoPay,8,Monthly,26,Male,Delhi,High,1,Monthly,19,40,0
15504,114,69.89,Prepaid,6,Monthly,67,Male,Hyderabad,High,48,Quarterly,4,-19,0
15505,85,39.74,Prepaid,10,Monthly,23,Male,Hyderabad,High,48,Quarterly,29,-99,0
15506,57,37.65,Yearly Plan,0,Yearly,34,Male,Bangalore,Medium,5,Monthly,26,-9,1
15507,90,67.88,Yearly Plan,6,Monthly,40,Female,Mumbai,High,13,Monthly,27,38,0
15508,107,38.29,Monthly AutoPay,10,Monthly,48,Female,Mumbai,Medium,32,Yearly,5,8,1
15509,48,58.52,Yearly Plan,8,Yearly,33,Male,Bangalore,Medium,25,Yearly,10,-32,0
15510,44,52.0,Manual Monthly,12,Prepaid,68,Female,Hyderabad,High,40,Monthly,4,-90,0
15511,45,52.92,Manual Monthly,7,Yearly,39,Male,Bangalore,Medium,25,Quarterly,1,-64,0
15512,91,83.11,Monthly AutoPay,11,Prepaid,33,Male,Delhi,High,43,Yearly,14,17,0
15513,80,70.7,Yearly Plan,3,Prepaid,62,Male,Hyderabad,Low,46,Quarterly,20,65,1
15514,119,96.11,Monthly AutoPay,4,Prepaid,29,Female,Delhi,Medium,6,Monthly,4,70,1
15515,90,79.31,Yearly Plan,2,Prepaid,26,Female,Bangalore,Medium,12,Yearly,1,-98,0
15516,117,15.43,Prepaid,9,Prepaid,23,Female,Mumbai,High,16,Yearly,25,42,1
15517,33,74.11,Prepaid,9,Yearly,21,Female,Chennai,High,42,Monthly,19,-44,0
15518,31,66.9,Prepaid,11,Monthly,55,Female,Chennai,Low,26,Monthly,11,-58,0
15519,112,64.96,Prepaid,1,Yearly,34,Female,Delhi,High,43,Yearly,23,49,0
15520,47,48.59,Monthly AutoPay,2,Yearly,27,Male,Chennai,Medium,26,Quarterly,1,69,0
15521,6,7.18,Monthly AutoPay,6,Monthly,57,Female,Delhi,Low,22,Monthly,17,-22,0
15522,108,95.2,Monthly AutoPay,7,Monthly,52,Female,Bangalore,Low,27,Monthly,27,94,1
15523,72,85.34,Manual Monthly,1,Yearly,64,Female,Hyderabad,Medium,16,Yearly,1,35,0
15524,71,49.19,Prepaid,8,Yearly,38,Male,Mumbai,Low,9,Quarterly,11,-48,0
15525,34,16.7,Prepaid,12,Yearly,36,Female,Delhi,Low,12,Yearly,6,97,0
15526,108,82.62,Prepaid,3,Yearly,44,Female,Hyderabad,Medium,3,Quarterly,7,-85,0
15527,53,43.64,Yearly Plan,14,Monthly,28,Male,Hyderabad,High,14,Yearly,12,73,0
15528,14,39.62,Yearly Plan,1,Prepaid,23,Female,Delhi,Medium,14,Monthly,7,-19,0
15529,16,66.87,Manual Monthly,6,Yearly,58,Female,Mumbai,Medium,19,Monthly,21,-60,0
15530,43,76.11,Manual Monthly,10,Prepaid,60,Female,Mumbai,Medium,23,Monthly,25,68,0
15531,116,7.22,Yearly Plan,1,Prepaid,45,Female,Hyderabad,Medium,25,Quarterly,8,95,1
15532,73,76.99,Yearly Plan,6,Yearly,20,Male,Chennai,High,20,Monthly,8,82,0
15533,74,73.66,Monthly AutoPay,7,Yearly,58,Male,Hyderabad,High,10,Yearly,20,49,0
15534,81,59.33,Monthly AutoPay,12,Monthly,62,Female,Bangalore,Low,21,Yearly,3,89,1
15535,12,34.5,Yearly Plan,8,Prepaid,41,Female,Delhi,Medium,7,Monthly,3,-9,0
15536,70,17.32,Prepaid,13,Yearly,54,Male,Hyderabad,Medium,14,Monthly,17,-100,0
15537,19,11.16,Yearly Plan,11,Yearly,30,Male,Mumbai,Low,9,Monthly,25,41,1
15538,107,1.12,Monthly AutoPay,11,Monthly,32,Female,Bangalore,High,33,Yearly,13,34,1
15539,41,21.44,Manual Monthly,10,Yearly,26,Male,Hyderabad,Medium,1,Monthly,15,53,1
15540,53,41.72,Yearly Plan,0,Prepaid,56,Male,Delhi,Medium,16,Yearly,4,20,0
15541,29,25.12,Yearly Plan,1,Yearly,52,Male,Delhi,Medium,36,Monthly,12,-15,0
15542,70,31.59,Prepaid,1,Yearly,62,Female,Delhi,Medium,43,Monthly,4,-90,1
15543,59,39.65,Manual Monthly,13,Monthly,35,Male,Mumbai,High,11,Monthly,10,97,0
15544,89,31.52,Prepaid,6,Prepaid,60,Female,Delhi,Low,24,Yearly,13,-65,0
15545,64,72.74,Manual Monthly,5,Prepaid,20,Female,Bangalore,Low,5,Monthly,13,18,1
15546,24,49.68,Prepaid,14,Prepaid,45,Male,Chennai,Medium,5,Yearly,23,70,0
15547,89,2.91,Manual Monthly,13,Yearly,33,Male,Bangalore,Medium,26,Yearly,22,65,1
15548,16,23.44,Yearly Plan,10,Yearly,59,Male,Mumbai,High,10,Quarterly,15,15,0
15549,52,71.26,Yearly Plan,8,Yearly,58,Male,Mumbai,Medium,16,Monthly,27,-14,1
15550,80,30.79,Yearly Plan,2,Prepaid,64,Male,Bangalore,Medium,30,Quarterly,6,40,0
15551,6,92.09,Monthly AutoPay,7,Prepaid,60,Male,Bangalore,Medium,42,Quarterly,1,-71,0
15552,37,71.55,Manual Monthly,4,Prepaid,40,Female,Bangalore,Low,6,Monthly,7,-85,1
15553,85,29.7,Manual Monthly,4,Prepaid,49,Female,Mumbai,High,22,Yearly,3,5,0
15554,4,52.12,Prepaid,9,Yearly,27,Male,Delhi,Medium,1,Yearly,14,-61,1
15555,98,67.06,Monthly AutoPay,12,Monthly,55,Female,Mumbai,High,18,Yearly,3,-58,0
15556,92,20.14,Prepaid,10,Prepaid,55,Male,Delhi,Low,17,Monthly,19,-82,1
15557,38,25.37,Monthly AutoPay,11,Monthly,30,Male,Bangalore,Low,18,Yearly,5,-6,0
15558,41,51.21,Prepaid,4,Prepaid,32,Female,Delhi,Medium,35,Yearly,20,36,0
15559,92,92.56,Monthly AutoPay,7,Monthly,45,Male,Hyderabad,Medium,19,Monthly,14,-95,0
15560,81,35.06,Prepaid,6,Monthly,30,Male,Chennai,High,9,Quarterly,5,-17,0
15561,14,40.81,Prepaid,10,Monthly,52,Male,Delhi,Medium,14,Yearly,11,-9,0
15562,71,19.87,Monthly AutoPay,11,Yearly,19,Female,Chennai,Low,39,Quarterly,7,47,1
15563,86,59.73,Manual Monthly,6,Monthly,18,Female,Bangalore,High,9,Yearly,8,63,0
15564,51,74.27,Prepaid,3,Yearly,58,Female,Chennai,High,7,Yearly,13,78,0
15565,65,44.62,Monthly AutoPay,13,Monthly,49,Male,Hyderabad,Medium,17,Monthly,5,80,1
15566,93,75.27,Monthly AutoPay,14,Yearly,47,Male,Mumbai,Low,4,Monthly,29,36,0
15567,52,30.96,Manual Monthly,5,Prepaid,39,Female,Chennai,High,4,Quarterly,10,-13,0
15568,95,70.99,Manual Monthly,12,Prepaid,21,Male,Mumbai,Medium,25,Quarterly,5,52,0
15569,30,26.58,Manual Monthly,0,Monthly,63,Male,Mumbai,Medium,39,Monthly,10,60,0
15570,57,78.28,Manual Monthly,5,Yearly,41,Female,Delhi,Medium,13,Monthly,12,24,0
15571,79,83.23,Prepaid,4,Prepaid,31,Male,Chennai,Medium,43,Quarterly,23,99,0
15572,82,79.97,Prepaid,12,Yearly,34,Female,Delhi,Medium,40,Monthly,10,-42,0
15573,99,22.33,Yearly Plan,0,Yearly,31,Female,Chennai,Low,14,Monthly,18,88,1
15574,114,69.73,Prepaid,12,Prepaid,57,Male,Hyderabad,Low,38,Monthly,20,4,0
15575,30,54.32,Yearly Plan,10,Yearly,56,Male,Hyderabad,High,27,Yearly,11,-43,0
15576,98,98.62,Yearly Plan,0,Yearly,58,Female,Delhi,Low,11,Yearly,7,68,1
15577,42,36.8,Prepaid,2,Yearly,69,Female,Bangalore,Low,7,Monthly,11,3,1
15578,11,77.35,Yearly Plan,3,Prepaid,44,Female,Mumbai,Low,28,Yearly,9,59,1
15579,27,37.64,Manual Monthly,0,Yearly,38,Female,Mumbai,High,16,Yearly,27,69,0
15580,24,40.29,Yearly Plan,11,Prepaid,57,Female,Chennai,Low,28,Yearly,22,-28,0
15581,99,11.99,Prepaid,13,Yearly,52,Female,Hyderabad,Medium,31,Monthly,28,-33,0
15582,39,24.73,Monthly AutoPay,9,Yearly,43,Female,Delhi,Medium,22,Quarterly,14,86,0
15583,72,17.28,Prepaid,6,Prepaid,48,Male,Bangalore,Low,9,Quarterly,11,71,0
15584,115,16.76,Monthly AutoPay,1,Prepaid,50,Male,Chennai,High,37,Quarterly,6,-95,1
15585,18,1.89,Monthly AutoPay,10,Yearly,66,Female,Hyderabad,Low,31,Monthly,22,73,0
15586,77,79.58,Yearly Plan,3,Yearly,28,Male,Bangalore,High,31,Quarterly,25,-90,1
15587,45,47.33,Yearly Plan,11,Monthly,33,Female,Bangalore,Medium,21,Quarterly,13,4,0
15588,88,80.61,Monthly AutoPay,8,Yearly,23,Female,Delhi,High,5,Quarterly,10,-39,0
15589,115,61.64,Yearly Plan,7,Prepaid,51,Female,Delhi,Low,46,Yearly,15,66,0
15590,87,83.3,Manual Monthly,1,Yearly,58,Female,Hyderabad,Medium,19,Yearly,8,58,1
15591,12,50.87,Prepaid,10,Monthly,49,Female,Delhi,High,21,Monthly,24,-38,0
15592,49,10.31,Yearly Plan,10,Yearly,38,Female,Chennai,Low,30,Monthly,1,94,1
15593,94,62.06,Monthly AutoPay,8,Monthly,46,Female,Mumbai,High,37,Monthly,2,27,0
15594,31,68.1,Monthly AutoPay,0,Prepaid,28,Female,Chennai,Low,13,Yearly,15,-21,0
15595,92,63.02,Prepaid,5,Prepaid,22,Male,Chennai,Low,1,Monthly,15,56,0
15596,22,80.33,Yearly Plan,2,Yearly,44,Male,Bangalore,High,6,Quarterly,11,69,1
15597,44,73.42,Yearly Plan,0,Monthly,45,Male,Hyderabad,Medium,44,Yearly,6,-71,0
15598,92,43.83,Monthly AutoPay,7,Prepaid,48,Male,Hyderabad,Medium,19,Yearly,8,-83,1
15599,64,82.09,Prepaid,5,Yearly,67,Female,Bangalore,Medium,23,Quarterly,9,20,1
15600,77,69.49,Monthly AutoPay,3,Prepaid,28,Female,Chennai,Low,30,Yearly,11,-35,1
15601,25,12.92,Prepaid,2,Yearly,30,Female,Chennai,High,19,Yearly,8,87,0
15602,108,54.45,Yearly Plan,12,Monthly,60,Male,Mumbai,High,14,Yearly,18,25,0
15603,51,73.13,Yearly Plan,9,Yearly,23,Female,Mumbai,Low,7,Yearly,6,15,1
15604,110,55.78,Prepaid,1,Prepaid,44,Male,Hyderabad,Medium,49,Quarterly,14,10,0
15605,7,94.95,Monthly AutoPay,12,Yearly,47,Male,Chennai,High,45,Monthly,22,-88,0
15606,109,11.05,Monthly AutoPay,4,Prepaid,65,Male,Mumbai,High,10,Yearly,16,0,0
15607,6,72.51,Monthly AutoPay,14,Monthly,36,Female,Bangalore,Medium,32,Monthly,1,8,1
15608,24,82.62,Prepaid,7,Prepaid,31,Female,Chennai,Medium,14,Quarterly,22,-72,1
15609,19,70.56,Prepaid,11,Prepaid,26,Female,Delhi,Medium,40,Monthly,9,-23,0
15610,83,39.17,Monthly AutoPay,7,Monthly,62,Male,Mumbai,Medium,17,Yearly,16,98,0
15611,100,39.16,Monthly AutoPay,2,Monthly,45,Male,Bangalore,Low,39,Quarterly,29,95,0
15612,115,59.07,Prepaid,8,Yearly,45,Male,Bangalore,Medium,14,Monthly,18,-18,0
15613,9,40.31,Prepaid,9,Monthly,63,Female,Delhi,Low,2,Yearly,22,-4,1
15614,112,88.44,Monthly AutoPay,4,Prepaid,42,Male,Mumbai,Medium,45,Quarterly,29,-51,0
15615,36,11.88,Monthly AutoPay,6,Yearly,43,Female,Hyderabad,Medium,13,Quarterly,8,-97,0
15616,102,64.28,Yearly Plan,10,Monthly,21,Male,Bangalore,Low,13,Yearly,11,55,1
15617,40,14.28,Manual Monthly,8,Prepaid,20,Female,Chennai,Low,41,Monthly,1,57,0
15618,93,54.48,Prepaid,6,Monthly,51,Male,Hyderabad,Medium,21,Yearly,16,-76,1
15619,24,71.84,Manual Monthly,9,Prepaid,38,Female,Bangalore,Low,27,Yearly,18,9,0
15620,48,17.39,Prepaid,2,Monthly,34,Male,Bangalore,High,30,Quarterly,24,5,0
15621,63,70.7,Yearly Plan,1,Yearly,55,Male,Delhi,Medium,31,Monthly,16,-82,0
15622,69,14.86,Prepaid,11,Yearly,51,Female,Mumbai,Medium,24,Monthly,27,98,0
15623,53,62.43,Prepaid,6,Yearly,61,Male,Mumbai,Low,47,Monthly,8,79,0
15624,54,51.05,Manual Monthly,9,Prepaid,29,Male,Delhi,Medium,28,Quarterly,15,9,0
15625,42,30.51,Yearly Plan,7,Yearly,42,Female,Delhi,High,10,Yearly,1,9,0
15626,119,12.04,Yearly Plan,11,Yearly,38,Male,Hyderabad,Medium,46,Monthly,6,65,1
15627,45,73.85,Yearly Plan,11,Yearly,35,Female,Hyderabad,High,29,Yearly,28,43,0
15628,90,38.8,Yearly Plan,3,Prepaid,53,Female,Delhi,Medium,34,Yearly,24,46,0
15629,14,9.57,Prepaid,0,Yearly,23,Female,Hyderabad,High,19,Monthly,17,45,0
15630,103,77.51,Manual Monthly,5,Yearly,37,Male,Chennai,Medium,17,Monthly,2,90,0
15631,29,24.06,Yearly Plan,8,Monthly,37,Male,Delhi,Low,34,Yearly,15,2,0
15632,116,73.91,Monthly AutoPay,3,Prepaid,49,Male,Mumbai,Medium,14,Yearly,5,9,0
15633,6,56.92,Yearly Plan,2,Yearly,48,Female,Mumbai,Low,28,Yearly,21,-84,0
15634,7,20.26,Manual Monthly,5,Yearly,37,Female,Delhi,Medium,11,Yearly,10,-29,0
15635,37,8.56,Manual Monthly,5,Yearly,68,Female,Mumbai,High,38,Yearly,20,-36,0
15636,53,59.73,Manual Monthly,3,Monthly,47,Female,Bangalore,High,40,Yearly,4,-88,0
15637,18,3.5,Manual Monthly,6,Monthly,20,Female,Chennai,Low,49,Monthly,24,74,0
15638,87,7.48,Monthly AutoPay,10,Monthly,37,Female,Bangalore,Low,7,Monthly,11,55,0
15639,108,70.52,Yearly Plan,1,Yearly,25,Male,Delhi,High,18,Quarterly,11,-19,0
15640,38,54.35,Prepaid,0,Prepaid,38,Female,Mumbai,Medium,33,Yearly,22,-51,1
15641,59,33.3,Prepaid,10,Prepaid,65,Female,Hyderabad,High,11,Yearly,17,26,1
15642,1,54.38,Monthly AutoPay,5,Monthly,40,Male,Bangalore,High,41,Yearly,15,73,0
15643,68,59.57,Yearly Plan,2,Yearly,18,Male,Bangalore,Medium,49,Quarterly,27,5,1
15644,115,56.96,Yearly Plan,2,Prepaid,19,Female,Mumbai,Medium,20,Yearly,4,-44,0
15645,44,64.61,Prepaid,12,Yearly,27,Female,Hyderabad,High,42,Quarterly,20,67,0
15646,47,94.09,Monthly AutoPay,0,Monthly,54,Female,Delhi,Medium,39,Monthly,24,-89,0
15647,35,39.49,Prepaid,12,Monthly,47,Male,Mumbai,Low,18,Monthly,29,19,0
15648,87,30.81,Monthly AutoPay,1,Yearly,68,Female,Chennai,Low,42,Yearly,11,85,1
15649,91,4.81,Manual Monthly,2,Prepaid,61,Male,Chennai,High,15,Monthly,2,-40,1
15650,60,15.56,Yearly Plan,0,Prepaid,41,Female,Delhi,Low,35,Quarterly,16,-41,0
15651,90,11.52,Yearly Plan,7,Monthly,49,Female,Delhi,Medium,4,Yearly,18,-85,0
15652,52,34.21,Yearly Plan,5,Yearly,67,Female,Chennai,High,38,Quarterly,12,1,1
15653,8,61.39,Yearly Plan,8,Monthly,47,Female,Hyderabad,Medium,35,Yearly,28,-34,0
15654,107,5.59,Yearly Plan,0,Prepaid,55,Male,Delhi,High,46,Yearly,7,-84,0
15655,80,73.04,Yearly Plan,10,Yearly,31,Male,Chennai,Medium,39,Monthly,13,81,0
15656,41,40.35,Manual Monthly,13,Yearly,20,Male,Hyderabad,High,44,Quarterly,18,-6,0
15657,3,96.39,Yearly Plan,11,Monthly,42,Male,Hyderabad,Low,43,Yearly,5,-9,0
15658,96,57.27,Manual Monthly,14,Yearly,62,Male,Delhi,Medium,28,Quarterly,5,10,0
15659,69,77.36,Yearly Plan,3,Yearly,24,Female,Bangalore,Medium,38,Monthly,3,0,0
15660,84,86.26,Yearly Plan,3,Yearly,34,Male,Hyderabad,High,24,Yearly,1,9,0
15661,14,89.0,Monthly AutoPay,4,Yearly,58,Male,Delhi,Medium,6,Yearly,3,17,0
15662,96,52.33,Yearly Plan,10,Monthly,44,Male,Hyderabad,Medium,30,Yearly,8,-35,0
15663,26,40.28,Prepaid,1,Yearly,55,Male,Mumbai,Medium,34,Monthly,8,51,1
15664,111,56.49,Monthly AutoPay,12,Prepaid,55,Male,Hyderabad,High,5,Yearly,4,24,1
15665,70,40.8,Monthly AutoPay,0,Monthly,40,Female,Bangalore,High,11,Quarterly,11,-1,0
15666,58,24.83,Monthly AutoPay,11,Yearly,49,Male,Hyderabad,High,9,Monthly,10,58,1
15667,100,33.07,Prepaid,8,Monthly,19,Female,Bangalore,Low,13,Monthly,17,20,0
15668,40,24.04,Manual Monthly,4,Prepaid,28,Male,Chennai,Low,17,Yearly,4,-57,1
15669,51,27.67,Monthly AutoPay,7,Yearly,51,Female,Bangalore,Medium,46,Monthly,9,2,0
15670,5,10.27,Monthly AutoPay,13,Yearly,69,Male,Hyderabad,Medium,43,Quarterly,13,15,1
15671,77,43.22,Monthly AutoPay,11,Monthly,64,Female,Chennai,High,8,Yearly,10,31,0
15672,32,24.29,Yearly Plan,2,Monthly,51,Female,Chennai,Low,27,Monthly,13,-8,1
15673,80,45.39,Manual Monthly,3,Monthly,24,Female,Chennai,Medium,2,Yearly,8,59,0
15674,1,79.43,Prepaid,3,Monthly,27,Female,Chennai,Medium,19,Monthly,3,-84,0
15675,77,45.38,Prepaid,5,Monthly,42,Male,Hyderabad,Low,39,Quarterly,18,39,0
15676,54,95.51,Manual Monthly,3,Yearly,19,Female,Delhi,Low,31,Monthly,4,-18,0
15677,11,15.64,Manual Monthly,4,Monthly,66,Female,Bangalore,Medium,43,Quarterly,4,29,1
15678,53,85.18,Manual Monthly,11,Monthly,47,Male,Delhi,Low,22,Yearly,27,-86,0
15679,8,25.58,Yearly Plan,13,Monthly,34,Male,Delhi,Medium,11,Monthly,19,6,0
15680,25,93.46,Monthly AutoPay,4,Prepaid,46,Female,Bangalore,High,14,Monthly,4,85,0
15681,40,23.49,Yearly Plan,7,Yearly,35,Female,Mumbai,High,16,Yearly,4,23,0
15682,32,74.95,Manual Monthly,8,Monthly,63,Male,Bangalore,High,30,Quarterly,5,48,0
15683,88,7.15,Yearly Plan,10,Yearly,52,Male,Mumbai,High,34,Yearly,17,-49,0
15684,28,63.35,Prepaid,7,Yearly,34,Male,Bangalore,Low,14,Yearly,13,-66,1
15685,78,22.65,Yearly Plan,11,Monthly,64,Female,Delhi,Low,32,Monthly,14,91,0
15686,109,67.35,Manual Monthly,4,Prepaid,39,Female,Delhi,Medium,35,Yearly,7,-30,1
15687,3,63.95,Monthly AutoPay,11,Prepaid,68,Female,Bangalore,Low,36,Yearly,8,-35,0
15688,100,92.45,Yearly Plan,11,Yearly,42,Female,Chennai,Low,26,Monthly,3,-76,0
15689,91,63.04,Manual Monthly,5,Monthly,37,Male,Mumbai,High,12,Yearly,27,6,0
15690,84,41.42,Yearly Plan,3,Yearly,33,Male,Chennai,Low,8,Yearly,20,2,0
15691,111,20.16,Prepaid,1,Yearly,42,Female,Mumbai,Low,25,Monthly,4,-73,0
15692,79,66.09,Yearly Plan,10,Monthly,32,Female,Delhi,Low,23,Quarterly,2,3,1
15693,62,12.52,Yearly Plan,10,Prepaid,54,Female,Mumbai,High,5,Monthly,6,-75,1
15694,27,83.02,Monthly AutoPay,4,Yearly,32,Male,Delhi,Low,13,Quarterly,26,-79,0
15695,117,25.49,Yearly Plan,0,Yearly,32,Male,Bangalore,Low,16,Yearly,1,-73,1
15696,45,52.89,Yearly Plan,0,Yearly,35,Male,Bangalore,Low,31,Monthly,21,56,0
15697,105,60.0,Prepaid,0,Yearly,54,Male,Hyderabad,Medium,7,Monthly,24,-95,0
15698,92,36.89,Prepaid,3,Yearly,18,Female,Hyderabad,Medium,39,Quarterly,21,47,1
15699,25,66.72,Prepaid,13,Monthly,50,Male,Bangalore,Low,32,Monthly,20,72,1
15700,106,25.77,Monthly AutoPay,4,Prepaid,20,Female,Hyderabad,High,47,Monthly,11,-84,0
15701,61,4.43,Prepaid,14,Monthly,66,Male,Bangalore,Low,39,Monthly,7,-47,1
15702,44,95.97,Prepaid,3,Monthly,39,Female,Chennai,Low,33,Yearly,2,-73,0
15703,110,32.68,Yearly Plan,5,Monthly,38,Female,Delhi,Medium,30,Yearly,15,-17,1
15704,97,71.63,Yearly Plan,1,Prepaid,63,Female,Bangalore,High,16,Monthly,1,85,0
15705,46,51.25,Monthly AutoPay,4,Monthly,58,Male,Hyderabad,High,38,Monthly,14,-69,0
15706,14,67.23,Prepaid,12,Prepaid,44,Female,Hyderabad,High,25,Quarterly,7,56,0
15707,8,11.98,Manual Monthly,5,Yearly,21,Female,Hyderabad,High,45,Monthly,14,41,1
15708,48,52.37,Yearly Plan,14,Yearly,68,Female,Chennai,High,32,Monthly,3,-60,1
15709,14,39.83,Manual Monthly,4,Monthly,52,Female,Chennai,Low,25,Yearly,16,-76,0
15710,65,45.73,Manual Monthly,5,Yearly,18,Male,Chennai,Low,36,Yearly,28,8,1
15711,80,96.65,Prepaid,7,Yearly,21,Male,Bangalore,High,47,Yearly,24,-43,0
15712,82,14.49,Manual Monthly,1,Yearly,41,Male,Delhi,Medium,36,Yearly,17,75,0
15713,7,75.72,Monthly AutoPay,12,Monthly,63,Male,Chennai,Low,40,Yearly,26,-100,1
15714,79,33.7,Monthly AutoPay,6,Monthly,46,Male,Hyderabad,Medium,3,Quarterly,16,85,0
15715,88,29.75,Yearly Plan,13,Prepaid,39,Male,Hyderabad,Low,45,Yearly,2,84,0
15716,49,27.81,Manual Monthly,5,Yearly,40,Male,Chennai,Medium,36,Monthly,21,-78,1
15717,115,35.53,Monthly AutoPay,9,Monthly,38,Male,Delhi,High,43,Yearly,2,6,0
15718,55,36.35,Monthly AutoPay,7,Yearly,31,Male,Delhi,Low,46,Quarterly,16,78,0
15719,13,27.8,Manual Monthly,8,Monthly,25,Female,Delhi,High,9,Yearly,10,-35,0
